point,e_1,e_2,e_3,e_4,e_5,e_6,e_7,e_8,bars,beat,time_value,finger
248,-0.031496,-0.03937,0.,-0.023622,-0.19685,-0.188976,0.007874,-0.543307,6,3,0.753137,0
249,0.,0.,0.023622,0.,0.11811,0.,-0.03937,-0.03937,6,3,0.733787,0
250,0.,0.031496,-0.023622,-0.055118,-0.125984,-0.070866,-0.007874,0.047244,6,3,0.733787,0
251,-0.023622,-0.007874,0.023622,-0.03937,0.015748,0.102362,0.007874,-0.086614,6,3,0.733787,0
252,0.007874,0.031496,0.03937,0.086614,0.055118,-0.031496,-0.062992,0.031496,6,3,0.733787,0
253,-0.023622,0.,0.031496,0.110236,0.086614,-0.015748,0.047244,-0.023622,6,3,0.714437,0
254,0.007874,-0.047244,-0.086614,-0.11811,-0.11811,-0.125984,-0.070866,-0.031496,6,3,0.714437,0
255,-0.023622,-0.023622,-0.031496,-0.094488,-0.007874,-0.031496,-0.03937,0.03937,6,3,0.695087,0
256,0.,-0.007874,0.015748,0.244094,0.11811,0.055118,0.023622,0.055118,6,3,0.695087,0
257,0.015748,-0.03937,-0.070866,-0.204724,-0.055118,-0.094488,-0.007874,-0.031496,6,3,0.637037,0
258,0.007874,0.062992,0.204724,0.228346,0.181102,0.07874,0.070866,-0.031496,6,3,0.637037,0
259,0.007874,-0.023622,-0.102362,-0.141732,-0.228346,-0.03937,-0.015748,0.055118,6,3,0.617687,0
260,-0.141732,-0.094488,-0.062992,-0.173228,0.149606,0.007874,-0.031496,-0.055118,6,3,0.617687,0
261,0.062992,0.055118,0.133858,0.425197,-0.03937,-0.11811,0.007874,-0.015748,6,3,0.598337,0
262,0.,-0.047244,-0.204724,-0.385827,-0.062992,0.047244,-0.015748,-0.007874,6,3,0.598337,0
263,0.015748,0.03937,0.062992,0.03937,-0.070866,0.007874,-0.015748,-0.055118,6,3,0.598337,0
264,-0.031496,-0.023622,-0.03937,-0.015748,-0.007874,-0.047244,-0.023622,-0.03937,6,3,0.598337,0
265,0.,-0.031496,-0.047244,0.015748,-0.007874,0.141732,0.,0.,6,3,0.578987,0
266,0.023622,0.023622,0.19685,0.23622,0.212598,0.055118,0.047244,0.,6,3,0.578987,0
267,-0.031496,-0.015748,-0.086614,0.023622,0.102362,-0.062992,-0.055118,0.03937,6,3,0.559637,0
268,0.055118,0.03937,0.062992,-0.070866,-0.102362,0.11811,0.031496,0.070866,6,3,0.559637,0
269,-0.07874,-0.062992,-0.062992,-0.094488,0.007874,-0.015748,-0.047244,-0.15748,6,3,0.540287,0
270,-0.062992,-0.03937,-0.086614,-0.11811,-0.133858,-0.149606,-0.047244,-0.07874,6,3,0.540287,0
271,0.03937,0.015748,-0.007874,-0.023622,0.086614,0.133858,0.03937,0.015748,6,3,0.520937,0
272,-0.03937,-0.047244,-0.094488,-0.220472,-0.291339,-0.212598,-0.047244,-0.023622,6,3,0.520937,0
273,-0.023622,0.007874,0.070866,0.086614,0.102362,-0.055118,0.007874,0.19685,6,3,0.501587,0
274,-0.007874,0.,-0.03937,0.070866,0.023622,0.070866,-0.015748,0.07874,6,3,0.501587,0
275,-0.023622,0.015748,0.204724,0.409449,0.11811,-0.015748,-0.015748,0.,6,3,0.501587,0
276,0.094488,0.047244,-0.015748,-0.023622,-0.086614,-0.110236,0.,0.055118,6,3,0.501587,0
277,-0.023622,-0.023622,-0.094488,-0.212598,0.015748,0.181102,0.023622,0.102362,6,3,0.482237,0
278,0.023622,-0.015748,0.015748,-0.070866,0.031496,-0.11811,-0.031496,-0.094488,6,3,0.482237,0
279,-0.023622,-0.031496,-0.031496,0.023622,-0.086614,-0.047244,0.,0.007874,6,3,0.462887,0
280,-0.03937,0.,0.007874,0.,0.070866,-0.023622,-0.007874,-0.015748,6,3,0.462887,0
281,0.015748,-0.007874,0.023622,0.023622,0.023622,-0.007874,0.,-0.007874,6,3,0.443537,0
282,-0.031496,-0.03937,-0.149606,-0.307087,0.,0.03937,-0.031496,-0.007874,6,3,0.443537,0
283,0.023622,0.015748,0.070866,0.070866,-0.055118,-0.070866,0.,0.015748,6,3,0.424187,0
284,-0.031496,0.,0.03937,0.102362,-0.094488,-0.086614,-0.023622,0.015748,6,3,0.424187,0
285,0.015748,0.,-0.047244,-0.03937,-0.212598,0.110236,0.031496,-0.070866,6,3,0.404837,0
286,-0.047244,-0.015748,-0.03937,0.07874,0.11811,0.,-0.023622,0.,6,3,0.404837,0
287,-0.11811,-0.094488,-0.188976,-0.456693,-0.228346,-0.11811,-0.094488,-0.03937,6,3,0.404837,0
288,0.055118,0.047244,0.07874,0.15748,0.220472,0.07874,0.015748,0.094488,6,3,0.404837,0
289,-0.007874,0.015748,-0.015748,0.062992,0.031496,0.03937,0.007874,0.03937,6,3,0.366138,0
290,0.047244,0.047244,0.165354,0.511811,-0.03937,-0.023622,0.007874,-0.07874,6,3,0.366138,0
291,-0.062992,-0.031496,-0.03937,-0.07874,0.,0.055118,0.015748,-0.070866,6,3,0.366138,0
292,0.023622,-0.007874,-0.023622,-0.11811,-0.03937,-0.070866,-0.023622,0.03937,6,3,0.366138,0
293,0.031496,-0.007874,-0.015748,0.031496,-0.03937,-0.015748,-0.023622,0.086614,6,3,0.346788,0
294,0.031496,0.007874,0.,-0.047244,0.015748,0.015748,0.031496,0.125984,6,3,0.327438,0
295,-0.023622,-0.023622,-0.015748,0.,-0.141732,-0.125984,0.023622,-0.007874,6,3,0.327438,0
296,-0.023622,-0.015748,0.,0.031496,0.07874,-0.141732,-0.094488,-0.062992,6,3,0.327438,0
297,0.015748,-0.007874,0.03937,0.055118,-0.007874,-0.094488,-0.031496,0.062992,6,3,0.308088,0
298,-0.070866,-0.047244,-0.055118,-0.055118,0.023622,0.015748,0.03937,0.,6,3,0.308088,0
299,0.007874,-0.007874,0.007874,0.070866,-0.07874,0.165354,-0.007874,-0.031496,6,3,0.308088,0
300,-0.015748,0.,-0.03937,-0.007874,0.125984,0.259843,0.094488,0.047244,6,3,0.288738,0
301,-0.047244,0.,0.,-0.094488,-0.188976,-0.102362,-0.07874,0.070866,6,3,0.288738,0
302,0.031496,0.007874,0.055118,0.23622,0.425197,-0.015748,-0.015748,-0.007874,6,3,0.288738,0
303,0.015748,-0.007874,-0.023622,-0.165354,-0.165354,0.023622,0.007874,0.149606,6,3,0.250038,0
304,-0.03937,-0.03937,-0.149606,-0.393701,-0.283465,-0.03937,-0.023622,0.086614,6,3,0.250038,0
305,0.,0.015748,0.031496,0.181102,0.322835,-0.094488,-0.023622,0.125984,6,3,0.230688,0
306,0.015748,0.03937,0.110236,-0.007874,-0.433071,0.125984,0.031496,0.133858,6,3,0.230688,0
307,0.015748,0.031496,0.094488,0.370079,0.488189,-0.031496,-0.007874,0.062992,6,3,0.230688,0
308,0.,0.015748,0.031496,0.23622,0.251969,0.212598,0.055118,0.,6,3,0.230688,0
309,0.015748,-0.03937,-0.055118,-0.370079,-0.377953,-0.07874,0.023622,0.015748,6,3,0.230688,0
310,-0.023622,0.031496,0.047244,0.094488,0.19685,0.015748,-0.023622,0.,6,3,0.230688,0
311,-0.007874,0.,-0.023622,-0.125984,-0.07874,-0.07874,-0.062992,0.,6,3,0.230688,0
312,0.015748,0.007874,0.023622,0.062992,0.102362,-0.015748,0.007874,0.07874,6,3,0.230688,0
313,0.031496,-0.015748,-0.070866,-0.188976,-0.055118,-0.047244,0.007874,0.031496,6,3,0.211338,0
314,0.,0.03937,0.102362,0.322835,0.110236,0.,0.,0.102362,6,3,0.211338,0
315,-0.031496,-0.015748,-0.015748,-0.007874,-0.15748,-0.125984,-0.07874,-0.102362,6,3,0.211338,0
316,-0.047244,-0.07874,-0.062992,0.023622,0.007874,0.086614,0.055118,0.,6,3,0.211338,0
317,-0.007874,0.007874,-0.07874,-0.133858,-0.070866,0.03937,0.03937,0.07874,6,3,0.172638,0
318,0.,-0.015748,0.007874,-0.070866,0.204724,0.062992,-0.03937,-0.023622,6,3,0.172638,0
319,0.055118,0.03937,0.007874,-0.062992,-0.149606,0.110236,0.031496,0.,6,3,0.172638,0
320,-0.007874,-0.03937,-0.094488,-0.102362,0.094488,-0.102362,-0.007874,0.11811,6,3,0.172638,0
321,0.,-0.007874,-0.007874,-0.031496,-0.102362,-0.015748,-0.007874,-0.070866,6,3,0.133938,0
322,-0.062992,-0.03937,0.015748,0.094488,-0.440945,-0.086614,0.015748,0.031496,6,3,0.133938,0
323,0.023622,0.007874,-0.031496,-0.173228,0.314961,0.125984,0.03937,-0.055118,6,3,0.114588,0
324,0.023622,0.015748,0.015748,-0.110236,-0.149606,-0.07874,-0.110236,0.055118,6,3,0.114588,0
325,0.007874,-0.015748,-0.031496,0.125984,0.244094,0.070866,-0.03937,-0.015748,6,3,0.095238,0
326,-0.031496,-0.023622,-0.031496,0.,0.015748,-0.133858,0.,-0.03937,6,3,0.095238,0
327,0.007874,-0.03937,-0.062992,-0.007874,0.125984,-0.070866,-0.047244,-0.07874,6,3,0.095238,0
328,-0.047244,-0.015748,-0.007874,-0.19685,-0.80315,-0.03937,0.031496,-0.102362,6,3,0.095238,0
329,-0.062992,-0.062992,-0.141732,-0.15748,0.370079,-0.086614,-0.055118,0.015748,6,3,0.037188,0
330,0.015748,-0.007874,-0.086614,-0.307087,-0.511811,-0.070866,-0.086614,-0.031496,6,3,0.037188,0
331,-0.015748,-0.007874,0.070866,0.15748,0.275591,0.149606,0.062992,-0.110236,6,3,0.017838,0
332,-0.023622,-0.023622,-0.07874,-0.070866,0.393701,-0.031496,-0.015748,-0.440945,6,3,0.017838,0
333,0.,0.03937,0.031496,-0.007874,-0.188976,-0.031496,0.023622,-0.409449,6,2,0.998488,0
334,-0.03937,-0.031496,-0.062992,0.007874,0.07874,-0.007874,-0.023622,-0.212598,6,2,0.998488,0
335,0.062992,-0.031496,-0.125984,-0.251969,0.023622,0.03937,0.031496,0.023622,6,2,0.998488,0
336,0.047244,0.062992,0.188976,0.299213,0.07874,0.070866,0.047244,0.102362,6,2,0.998488,0
337,-0.03937,0.055118,0.283465,0.464567,0.062992,0.047244,0.094488,0.212598,6,2,0.979138,0
338,-0.015748,-0.055118,-0.220472,-0.511811,-0.188976,-0.062992,-0.015748,0.125984,6,2,0.979138,0
339,0.015748,-0.015748,-0.031496,-0.055118,-0.007874,-0.007874,-0.03937,0.23622,6,2,0.959788,0
340,-0.031496,-0.015748,0.031496,0.212598,0.110236,0.007874,-0.007874,0.165354,6,2,0.959788,0
341,-0.031496,-0.023622,-0.062992,-0.19685,-0.259843,-0.141732,-0.086614,0.110236,6,2,0.959788,0
342,-0.055118,-0.031496,-0.047244,-0.062992,0.204724,0.03937,-0.031496,0.15748,6,2,0.959788,0
343,-0.023622,-0.015748,-0.031496,0.023622,0.181102,0.070866,0.023622,0.181102,6,2,0.959788,0
344,-0.023622,-0.015748,-0.031496,-0.149606,-0.480315,-0.062992,-0.062992,0.031496,6,2,0.940438,0
345,0.023622,0.03937,0.007874,0.047244,0.070866,0.055118,0.03937,0.070866,6,2,0.921088,0
346,-0.070866,-0.007874,-0.023622,-0.047244,-0.165354,-0.11811,-0.023622,0.102362,6,2,0.921088,0
347,0.031496,-0.031496,-0.070866,-0.007874,0.086614,-0.070866,-0.031496,0.125984,6,2,0.921088,0
348,0.03937,-0.015748,-0.031496,-0.125984,0.023622,0.047244,-0.007874,0.204724,6,2,0.921088,0
349,-0.023622,0.,0.007874,0.015748,0.007874,-0.047244,-0.023622,0.23622,6,2,0.901738,0
350,-0.055118,-0.031496,-0.03937,0.03937,0.15748,-0.007874,-0.070866,0.220472,6,2,0.901738,0
351,0.055118,0.070866,0.283465,0.433071,-0.133858,0.023622,0.102362,0.283465,6,2,0.882389,0
352,0.031496,0.015748,0.007874,0.031496,0.11811,-0.015748,0.070866,0.307087,6,2,0.882389,0
353,-0.070866,-0.086614,-0.125984,-0.440945,-0.094488,0.023622,-0.094488,-0.11811,6,2,0.863039,0
354,-0.094488,-0.015748,-0.007874,0.307087,0.086614,0.173228,0.023622,-0.062992,6,2,0.863039,0
355,0.062992,-0.015748,0.,0.181102,0.307087,-0.031496,-0.086614,-0.031496,6,2,0.863039,0
356,0.,-0.015748,-0.031496,-0.212598,-0.165354,-0.173228,-0.023622,-0.031496,6,2,0.863039,0
357,-0.094488,-0.031496,0.,0.,-0.102362,0.15748,0.102362,-0.023622,6,2,0.843689,0
358,-0.015748,0.,-0.015748,-0.125984,-0.212598,-0.094488,-0.07874,-0.165354,6,2,0.843689,0
359,0.125984,0.015748,-0.031496,0.110236,0.259843,-0.228346,0.,0.102362,6,2,0.843689,0
360,0.125984,0.062992,0.062992,0.,-0.267717,0.07874,0.047244,0.086614,6,2,0.843689,0
361,-0.133858,-0.015748,-0.03937,0.102362,0.354331,0.055118,0.,0.055118,6,2,0.766289,0
362,-0.015748,0.007874,0.,0.007874,-0.047244,0.015748,-0.007874,0.007874,6,2,0.766289,0
363,0.047244,0.015748,-0.015748,-0.133858,-0.307087,-0.047244,-0.03937,-0.062992,6,2,0.766289,0
364,0.102362,0.007874,0.023622,0.173228,0.472441,0.086614,0.031496,-0.015748,6,2,0.766289,0
365,-0.031496,-0.031496,-0.07874,-0.149606,-0.070866,-0.07874,-0.03937,0.062992,6,2,0.727589,0
366,-0.110236,0.,0.102362,0.094488,-0.811024,0.,0.,-0.055118,6,2,0.727589,0
367,-0.102362,-0.03937,0.015748,-0.031496,0.377953,-0.007874,0.015748,0.03937,6,2,0.727589,0
368,0.,-0.03937,0.,0.149606,-0.070866,0.07874,-0.007874,0.125984,6,2,0.727589,0
369,-0.055118,0.015748,0.070866,0.377953,1.,0.102362,-0.007874,-0.031496,6,2,0.708239,0
370,-0.133858,0.,-0.055118,-0.173228,-0.566929,-0.102362,-0.03937,0.055118,6,2,0.708239,0
371,0.07874,-0.007874,-0.023622,-0.102362,-0.23622,0.007874,0.015748,0.023622,6,2,0.708239,0
372,0.,-0.047244,-0.094488,-0.307087,-0.212598,-0.031496,0.023622,0.228346,6,2,0.688889,0
373,0.102362,0.,0.007874,-0.015748,-0.385827,0.023622,0.007874,-0.031496,6,2,0.688889,0
374,0.165354,-0.007874,-0.023622,0.007874,0.755906,-0.031496,0.023622,0.055118,6,2,0.688889,0
375,-0.173228,-0.03937,-0.047244,0.070866,-0.133858,-0.11811,-0.070866,0.070866,6,2,0.688889,0
376,-0.055118,0.023622,0.023622,0.102362,-0.291339,-0.007874,-0.062992,-0.070866,6,2,0.688889,0
377,-0.047244,-0.094488,-0.07874,-0.070866,-0.220472,-0.094488,-0.094488,0.322835,6,2,0.688889,0
378,-0.070866,0.023622,0.125984,0.055118,0.165354,0.007874,-0.007874,0.19685,6,2,0.688889,0
379,0.094488,0.07874,0.,-0.220472,0.007874,0.149606,0.110236,0.291339,6,2,0.688889,0
380,-0.086614,-0.094488,-0.181102,-0.23622,0.062992,-0.125984,-0.015748,0.401575,6,2,0.688889,0
381,0.094488,0.070866,0.070866,0.110236,0.165354,0.015748,0.007874,0.299213,6,2,0.688889,0
382,0.086614,-0.023622,-0.007874,-0.023622,0.055118,0.015748,0.015748,0.220472,6,2,0.688889,0
383,-0.141732,-0.094488,-0.023622,0.125984,0.015748,-0.031496,-0.047244,0.181102,6,2,0.688889,0
384,0.031496,0.,-0.007874,-0.11811,-0.007874,-0.023622,-0.03937,-0.149606,6,2,0.669539,0
385,-0.031496,0.007874,-0.015748,0.055118,0.275591,0.,-0.023622,-0.267717,6,2,0.650189,0
386,-0.023622,-0.03937,-0.047244,-0.181102,-0.267717,-0.094488,-0.07874,-0.188976,6,2,0.650189,0
387,0.094488,0.03937,0.03937,-0.007874,0.125984,0.110236,0.055118,-0.283465,6,2,0.650189,0
388,-0.031496,-0.007874,-0.023622,0.07874,0.031496,-0.007874,0.023622,-0.244094,6,2,0.650189,0
389,0.07874,0.015748,0.062992,0.094488,-0.307087,0.055118,0.047244,0.007874,6,2,0.630839,0
390,-0.188976,-0.023622,-0.031496,-0.086614,0.496063,-0.03937,-0.031496,-0.031496,6,2,0.630839,0
391,0.070866,0.094488,0.03937,0.007874,-0.11811,-0.149606,-0.055118,-0.055118,6,2,0.630839,0
392,-0.007874,-0.007874,0.110236,0.07874,-0.566929,0.070866,-0.031496,-0.007874,6,2,0.630839,0
393,0.07874,0.,-0.047244,0.007874,-0.086614,-0.055118,0.007874,0.070866,6,2,0.630839,0
394,0.015748,-0.023622,-0.015748,0.228346,0.409449,0.015748,0.110236,0.149606,6,2,0.630839,0
395,-0.125984,-0.102362,-0.031496,0.031496,0.110236,0.094488,-0.070866,0.007874,6,2,0.630839,0
396,0.031496,0.007874,-0.031496,-0.204724,0.393701,0.03937,-0.047244,0.047244,6,2,0.630839,0
397,0.03937,-0.03937,-0.031496,-0.070866,-0.677165,-0.173228,-0.023622,-0.03937,6,2,0.611489,0
398,-0.086614,0.031496,0.031496,0.070866,0.480315,0.047244,0.023622,-0.023622,6,2,0.611489,0
399,-0.259843,-0.031496,-0.031496,-0.149606,-0.574803,-0.03937,-0.070866,-0.149606,6,2,0.611489,0
400,0.007874,-0.047244,0.031496,0.149606,0.338583,0.015748,0.,-0.031496,6,2,0.611489,0
401,0.094488,0.070866,-0.015748,-0.181102,-0.055118,-0.023622,0.015748,0.047244,6,2,0.611489,0
402,0.354331,-0.007874,0.007874,-0.094488,0.181102,0.015748,0.070866,0.125984,6,2,0.592139,0
403,-0.19685,-0.03937,-0.03937,0.149606,-0.062992,-0.015748,0.015748,0.086614,6,2,0.592139,0
404,-0.102362,0.094488,-0.055118,-0.133858,-0.700787,-0.07874,-0.102362,-0.173228,6,2,0.592139,0
405,0.062992,-0.015748,0.070866,0.165354,0.992126,0.141732,0.03937,-0.007874,6,2,0.592139,0
406,0.070866,-0.03937,-0.03937,-0.047244,-0.826772,-0.070866,-0.03937,0.03937,6,2,0.592139,0
407,0.007874,-0.03937,-0.03937,-0.141732,0.314961,0.,0.,0.015748,6,2,0.592139,0
408,0.,-0.031496,-0.015748,0.094488,0.086614,0.007874,0.015748,0.07874,6,2,0.592139,0
409,0.007874,0.,-0.023622,-0.062992,-0.346457,-0.055118,-0.023622,-0.023622,6,2,0.572789,0
410,0.,0.031496,0.070866,0.299213,0.165354,0.11811,0.023622,-0.03937,6,2,0.572789,0
411,-0.062992,-0.03937,-0.062992,-0.173228,0.283465,-0.015748,-0.007874,-0.070866,6,2,0.572789,0
412,-0.11811,-0.070866,-0.094488,-0.188976,-0.346457,-0.141732,-0.102362,0.094488,6,2,0.572789,0
413,-0.102362,-0.047244,0.007874,-0.055118,0.228346,0.031496,-0.007874,-0.11811,6,2,0.553439,0
414,0.07874,0.062992,0.07874,0.031496,0.181102,-0.03937,0.007874,-0.015748,6,2,0.553439,0
415,-0.031496,-0.031496,0.031496,0.212598,-0.204724,-0.125984,-0.047244,0.023622,6,2,0.553439,0
416,0.023622,0.047244,0.047244,0.094488,0.173228,0.15748,0.173228,-0.07874,6,2,0.553439,0
417,0.031496,0.007874,-0.007874,-0.047244,-0.133858,-0.173228,-0.11811,-0.062992,6,2,0.534089,0
418,-0.094488,-0.047244,-0.07874,0.,0.094488,0.055118,-0.062992,-0.102362,6,2,0.514739,0
419,-0.047244,-0.03937,-0.07874,-0.23622,0.23622,0.015748,-0.015748,0.023622,6,2,0.514739,0
420,0.094488,0.031496,0.031496,0.047244,0.346457,0.,0.070866,0.031496,6,2,0.514739,0
421,0.094488,-0.007874,0.007874,0.102362,-0.80315,0.031496,0.,0.07874,6,2,0.456689,0
422,-0.03937,-0.047244,-0.07874,-0.141732,0.15748,-0.03937,-0.015748,-0.062992,6,2,0.456689,0
423,0.11811,0.07874,-0.007874,0.094488,-0.283465,0.031496,0.,0.,6,2,0.456689,0
424,-0.094488,-0.047244,0.102362,0.181102,0.740157,0.149606,0.086614,-0.031496,6,2,0.456689,0
425,0.023622,0.015748,-0.03937,-0.133858,-0.149606,0.,-0.047244,0.023622,6,2,0.437339,0
426,-0.047244,0.007874,-0.007874,-0.03937,-0.433071,-0.062992,-0.047244,-0.015748,6,2,0.437339,0
427,0.11811,0.031496,0.055118,0.086614,-0.070866,-0.094488,-0.015748,-0.047244,6,2,0.437339,0
428,-0.015748,0.031496,-0.031496,0.015748,0.503937,0.070866,0.007874,-0.062992,6,2,0.417989,0
429,-0.125984,-0.047244,-0.047244,-0.070866,0.173228,0.007874,0.031496,-0.173228,6,2,0.379289,0
430,0.070866,0.007874,-0.015748,0.,0.086614,0.007874,-0.023622,0.07874,6,2,0.379289,0
431,-0.055118,-0.031496,0.086614,-0.086614,-0.259843,0.070866,0.03937,-0.062992,6,2,0.379289,0
432,-0.188976,-0.055118,-0.055118,-0.023622,-0.338583,-0.133858,-0.110236,-0.055118,6,2,0.379289,0
433,-0.133858,-0.007874,-0.03937,0.181102,0.330709,-0.047244,-0.070866,-0.15748,6,2,0.34059,0
434,0.086614,0.031496,0.,-0.165354,-0.346457,0.094488,0.031496,0.15748,6,2,0.34059,0
435,0.102362,0.055118,0.023622,0.015748,-0.677165,-0.133858,0.,0.031496,6,2,0.34059,0
436,0.299213,0.,0.047244,0.07874,0.283465,-0.055118,-0.03937,0.070866,6,2,0.34059,0
437,-0.110236,0.023622,-0.07874,-0.19685,-0.181102,-0.007874,-0.03937,0.007874,6,2,0.30189,0
438,-0.275591,-0.212598,-0.023622,0.031496,0.055118,0.023622,-0.03937,-0.094488,6,2,0.30189,0
439,0.181102,0.015748,-0.023622,0.055118,-0.409449,0.181102,0.125984,0.15748,6,2,0.28254,0
440,0.11811,0.094488,0.055118,0.07874,0.362205,0.102362,0.062992,0.244094,6,2,0.28254,0
441,-0.086614,-0.070866,-0.133858,-0.220472,-1.007874,-0.314961,-0.181102,-0.094488,6,2,0.24384,0
442,0.062992,0.062992,-0.086614,0.031496,0.062992,0.173228,0.086614,0.133858,6,2,0.24384,0
443,-0.228346,0.007874,0.133858,0.062992,-0.795276,-0.094488,-0.015748,0.031496,6,2,0.24384,0
444,0.15748,-0.015748,0.,0.047244,0.685039,0.19685,0.031496,-0.023622,6,2,0.24384,0
445,-0.070866,0.031496,0.007874,-0.094488,0.070866,-0.23622,-0.07874,0.007874,6,2,0.24384,0
446,0.125984,0.03937,0.125984,0.448819,0.220472,-0.094488,0.023622,0.070866,6,2,0.24384,0
447,0.133858,0.007874,-0.149606,-0.362205,0.913386,-0.062992,0.125984,0.133858,6,2,0.24384,0
448,-0.251969,-0.070866,-0.062992,-0.244094,-0.929134,-0.346457,-0.062992,0.03937,6,2,0.24384,0
449,-0.055118,0.055118,0.,0.425197,1.,0.173228,-0.070866,-0.125984,6,2,0.22449,0
450,0.023622,0.031496,-0.062992,-0.259843,-0.472441,-0.204724,-0.11811,-0.031496,6,2,0.22449,0
451,-0.031496,-0.031496,-0.015748,0.03937,0.661417,0.212598,0.07874,0.047244,6,2,0.22449,0
452,0.440945,0.094488,0.047244,0.03937,-1.007874,-0.070866,0.03937,0.23622,6,2,0.22449,0
453,0.181102,-0.228346,-0.086614,-0.070866,0.913386,0.629921,0.299213,0.299213,6,2,0.18579,0
454,-0.795276,-0.11811,-0.133858,-0.23622,-1.007874,-0.622047,-0.393701,-0.322835,6,2,0.18579,0
455,-0.283465,-0.055118,-0.133858,0.244094,0.952756,0.102362,-0.047244,-0.03937,6,2,0.18579,0
456,0.188976,0.015748,0.03937,-0.047244,0.299213,0.015748,0.07874,0.181102,6,2,0.18579,0
457,-0.125984,-0.015748,0.07874,0.204724,-0.622047,-0.094488,-0.133858,-0.055118,6,2,0.14709,0
458,-0.062992,-0.007874,0.047244,-0.141732,0.669291,0.055118,0.007874,0.055118,6,2,0.14709,0
459,0.425197,0.094488,0.15748,-0.094488,-0.519685,0.023622,0.220472,0.370079,6,2,0.14709,0
460,0.370079,0.015748,-0.07874,-0.03937,0.062992,0.,0.03937,0.149606,6,2,0.14709,0
461,-0.377953,0.,-0.125984,-0.259843,0.700787,0.15748,0.03937,-0.07874,6,2,0.10839,0
462,0.204724,-0.055118,0.141732,-0.062992,-0.732283,-0.165354,-0.188976,0.070866,6,2,0.10839,0
463,-0.070866,-0.062992,-0.110236,-0.086614,-0.141732,-0.03937,0.133858,0.015748,6,2,0.10839,0
464,0.007874,0.047244,0.133858,0.228346,-0.708661,-0.188976,-0.062992,-0.03937,6,2,0.08904,0
465,-0.133858,0.03937,0.03937,-0.188976,0.614173,0.15748,0.031496,-0.15748,6,2,0.06969,0
466,-0.102362,-0.094488,-0.110236,0.181102,0.527559,-0.055118,-0.141732,-0.086614,6,2,0.06969,0
467,-0.401575,-0.086614,-0.102362,-0.275591,-0.708661,0.047244,-0.094488,-0.125984,6,2,0.06969,0
468,0.125984,0.03937,0.023622,0.007874,0.204724,0.007874,0.070866,0.110236,6,2,0.06969,0
469,0.07874,0.149606,0.275591,0.283465,-0.204724,-0.204724,0.188976,0.133858,6,2,0.03099,0
470,0.055118,0.,-0.094488,-0.370079,-0.322835,0.228346,-0.275591,-0.511811,6,2,0.03099,0
471,-0.385827,-0.094488,0.07874,0.448819,0.307087,0.086614,-0.181102,-0.322835,6,2,0.03099,0
472,-0.322835,-0.181102,-0.070866,-0.188976,-0.559055,0.03937,0.023622,-0.291339,6,2,0.03099,0
473,0.23622,0.07874,-0.007874,0.181102,-0.015748,-0.007874,0.070866,0.330709,6,1,0.99229,0
474,0.566929,0.173228,0.070866,0.015748,0.519685,0.370079,0.598425,0.535433,6,1,0.99229,0
475,0.346457,0.094488,-0.007874,-0.141732,-0.519685,-0.141732,-0.275591,0.165354,6,1,0.97294,0
476,-0.472441,0.,0.031496,-0.007874,0.307087,-0.102362,-0.188976,-0.480315,6,1,0.97294,0
477,0.149606,-0.212598,-0.188976,-0.188976,-0.448819,-0.141732,-0.07874,0.03937,6,1,0.93424,0
478,-0.086614,-0.03937,0.07874,-0.086614,-0.141732,0.023622,0.102362,0.047244,6,1,0.93424,0
479,-0.031496,-0.031496,-0.015748,0.181102,0.771654,0.,-0.023622,-0.070866,6,1,0.93424,0
480,-0.023622,0.070866,0.015748,-0.070866,-0.259843,0.007874,0.102362,0.047244,6,1,0.93424,0
481,0.031496,-0.03937,0.07874,0.322835,-0.228346,-0.086614,-0.165354,0.07874,6,1,0.91489,0
482,-0.299213,-0.007874,-0.023622,0.181102,0.653543,0.11811,0.031496,-0.102362,6,1,0.91489,0
483,0.07874,-0.031496,0.007874,0.070866,-0.188976,-0.149606,-0.047244,-0.047244,6,1,0.89554,0
484,-0.023622,-0.015748,0.007874,0.023622,0.464567,0.212598,0.,0.015748,6,1,0.89554,0
485,-0.181102,0.015748,0.,-0.23622,-0.385827,0.11811,0.086614,0.055118,6,1,0.856841,0
486,0.015748,-0.125984,-0.141732,-0.19685,0.,-0.023622,-0.165354,-0.173228,6,1,0.856841,0
487,-0.204724,0.007874,0.07874,-0.03937,0.244094,0.07874,0.015748,0.023622,6,1,0.837491,0
488,-0.094488,0.015748,-0.03937,-0.11811,0.346457,-0.188976,0.,-0.007874,6,1,0.837491,0
489,0.283465,0.03937,-0.03937,-0.015748,-0.291339,-0.055118,-0.07874,0.149606,6,1,0.837491,0
490,-0.086614,0.015748,0.11811,0.188976,0.228346,-0.07874,0.102362,-0.173228,6,1,0.837491,0
491,0.086614,0.,-0.11811,-0.220472,0.322835,0.086614,-0.03937,0.07874,6,1,0.818141,0
492,-0.181102,-0.055118,-0.015748,0.007874,-0.275591,-0.15748,-0.11811,0.007874,6,1,0.818141,0
493,-0.181102,0.015748,0.015748,-0.141732,0.244094,-0.094488,-0.031496,-0.19685,6,1,0.779441,0
494,0.15748,0.110236,0.094488,0.551181,0.559055,0.251969,0.393701,0.377953,6,1,0.779441,0
495,0.330709,0.,-0.110236,-0.330709,-0.527559,-0.141732,-0.007874,0.,6,1,0.779441,0
